brand,model,boardModelId,descriptionPresent,classificationPresent,categoryPresent,waveRangePresent,waveTypePresent,wavePowerPresent,abilityPresent,designMetadataPresent,designFields,recommendationTagsPresent,equivalencyEvidencePresent,riderGuidancePresent,sourceQuality,confidence,confidenceBand,canonicalSizeCount,missingFields,priorityScore,recommendedNextAction
Pukas,Pukas Water Lion Ultra,8067,True,False,False,False,False,False,True,False,,False,False,False,manufacturer_primary,0.45,low,4,primaryCategory|waveRange|waveType|wavePower|designMetadata|recommendationTags|equivalency,120,Extract structured manufacturer metadata
Pyzel,Astro Glider,7793,True,True,True,True,False,False,False,True,fin,False,False,False,manufacturer_primary,0.55,medium,4,waveType|wavePower|surferAbility|recommendationTags|equivalency,126,Curate equivalency only with explicit evidence
Pyzel,Astro Pop,7762,True,True,True,False,False,False,False,True,outline|rail|fin|construction,True,False,False,manufacturer_primary,0.55,medium,12,waveRange|waveType|wavePower|surferAbility|equivalency,134,Extract structured manufacturer metadata
Pyzel,Astro Pop XL,7786,True,True,True,False,False,False,False,True,outline|entry_rocker|rail|fin,True,False,False,manufacturer_primary,0.55,medium,16,waveRange|waveType|wavePower|surferAbility|equivalency,138,Extract structured manufacturer metadata
Pyzel,Crisis Twin,7770,True,True,True,False,False,False,False,True,outline|rail|tail|fin,True,False,True,manufacturer_primary,0.55,medium,9,waveRange|waveType|wavePower|surferAbility|equivalency,131,Extract structured manufacturer metadata
Pyzel,Ghost,7761,True,True,True,True,False,True,True,True,outline|rail|tail,True,False,False,manufacturer_primary,0.95,high,14,waveType|equivalency,160,Curate equivalency only with explicit evidence
Pyzel,Ghost Pro,7794,True,True,True,False,True,True,False,True,outline|rail|tail,True,True,True,manufacturer_primary,0.75,high,15,waveRange|surferAbility,131,Extract structured manufacturer metadata
Pyzel,Ghost Swallow,7791,True,True,True,False,True,True,False,True,outline|rail|tail,True,False,True,manufacturer_primary,0.75,high,9,waveRange|surferAbility|equivalency,127,Extract structured manufacturer metadata
Pyzel,Ghost XL,7785,True,True,True,False,True,True,False,True,outline|rail|tail,True,False,True,manufacturer_primary,0.75,high,12,waveRange|surferAbility|equivalency,130,Extract structured manufacturer metadata
Pyzel,Gremlin,7768,True,False,False,False,False,False,True,True,rail|fin|construction,False,False,False,manufacturer_primary,0.45,low,21,primaryCategory|waveRange|waveType|wavePower|recommendationTags|equivalency,184,Extract structured manufacturer metadata
Pyzel,Gremlin XL,7772,False,False,False,False,False,False,False,False,,False,False,False,missing,0.25,low,11,manufacturerDescription|primaryCategory|waveRange|waveType|wavePower|surferAbility|designMetadata|recommendationTags|equivalency,159,Recover manufacturer description
Pyzel,Happy Twin,7771,True,False,False,False,False,False,False,True,outline|rail|fin,True,False,True,manufacturer_primary,0.45,low,6,primaryCategory|waveRange|waveType|wavePower|surferAbility|equivalency,140,Extract structured manufacturer metadata
Pyzel,Highline,7788,True,False,False,False,False,True,False,True,outline|rail,True,True,True,manufacturer_primary,0.55,medium,13,primaryCategory|waveRange|waveType|surferAbility,143,Extract structured manufacturer metadata
Pyzel,Mid Length Crisis,7790,True,True,True,False,False,False,False,True,outline|rail|fin,True,False,False,manufacturer_primary,0.55,medium,8,waveRange|waveType|wavePower|surferAbility|equivalency,130,Extract structured manufacturer metadata
Pyzel,Mini Ghost Round,7763,True,False,False,False,False,False,False,True,rail|tail|construction,True,False,False,manufacturer_primary,0.45,low,14,primaryCategory|waveRange|waveType|wavePower|surferAbility|equivalency,148,Extract structured manufacturer metadata
Pyzel,Mini Ghost Squash,7764,True,False,False,False,False,False,False,True,rail|tail,True,False,False,manufacturer_primary,0.45,low,14,primaryCategory|waveRange|waveType|wavePower|surferAbility|equivalency,148,Extract structured manufacturer metadata
Pyzel,Next Step,7782,True,False,False,False,False,True,False,True,rail,True,False,False,manufacturer_primary,0.55,medium,9,primaryCategory|waveRange|waveType|surferAbility|equivalency,141,Extract structured manufacturer metadata
Pyzel,Padillac,7781,True,True,True,False,False,False,False,True,rail|fin,True,False,False,manufacturer_primary,0.55,medium,18,waveRange|waveType|wavePower|surferAbility|equivalency,140,Extract structured manufacturer metadata
Pyzel,Phantom,7787,True,True,True,False,False,True,False,True,outline|rail,True,False,True,manufacturer_primary,0.55,medium,9,waveRange|waveType|surferAbility|equivalency,159,Extract structured manufacturer metadata
Pyzel,Phantom Round,7797,True,True,True,False,False,False,False,True,outline|rail,True,False,False,manufacturer_primary,0.55,medium,14,waveRange|waveType|wavePower|surferAbility|equivalency,136,Extract structured manufacturer metadata
Pyzel,Phantom Squash,7798,True,True,True,False,False,False,False,True,outline|rail,True,False,False,manufacturer_primary,0.55,medium,14,waveRange|waveType|wavePower|surferAbility|equivalency,136,Extract structured manufacturer metadata
Pyzel,Phantom XL,7773,False,False,False,False,False,False,False,False,,False,False,False,missing,0.25,low,9,manufacturerDescription|primaryCategory|waveRange|waveType|wavePower|surferAbility|designMetadata|recommendationTags|equivalency,157,Recover manufacturer description
Pyzel,Power Tiger,7769,True,False,False,False,False,True,False,True,outline|rail,True,False,False,manufacturer_primary,0.55,medium,11,primaryCategory|waveRange|waveType|surferAbility|equivalency,143,Extract structured manufacturer metadata
Pyzel,Power Tiger Grom,7765,True,False,False,False,False,True,False,True,outline|rail,True,False,False,manufacturer_primary,0.55,medium,6,primaryCategory|waveRange|waveType|surferAbility|equivalency,138,Extract structured manufacturer metadata
Pyzel,Power Tiger XL,7767,True,True,True,False,False,False,False,True,outline|rail,True,True,False,manufacturer_primary,0.55,medium,12,waveRange|waveType|wavePower|surferAbility,132,Extract structured manufacturer metadata
Pyzel,Precious,7776,True,True,True,True,False,False,False,True,outline|entry_rocker|rail|fin,True,True,True,manufacturer_primary,0.65,medium,9,waveType|wavePower|surferAbility,127,Curate equivalency only with explicit evidence
Pyzel,Puerto Padi,7777,True,False,False,False,True,False,False,True,tail|fin,True,False,False,manufacturer_primary,0.55,medium,8,primaryCategory|waveRange|wavePower|surferAbility|equivalency,140,Extract structured manufacturer metadata
Pyzel,Pyzalien,7799,True,True,True,False,False,False,False,True,outline|entry_rocker|rail|tail|fin,True,False,False,manufacturer_primary,0.55,medium,12,waveRange|waveType|wavePower|surferAbility|equivalency,134,Extract structured manufacturer metadata
Pyzel,Pyzalien 2,7789,True,True,True,False,True,False,True,True,outline|rail|tail,True,False,False,manufacturer_primary,0.75,high,14,waveRange|wavePower|equivalency,132,Extract structured manufacturer metadata
Pyzel,Pyzalien 2 XL,7784,True,True,True,False,True,False,True,True,outline|rail|tail,True,False,False,manufacturer_primary,0.75,high,12,waveRange|wavePower|equivalency,130,Extract structured manufacturer metadata
Pyzel,Radius,7795,True,True,True,False,True,False,False,True,outline,True,False,False,manufacturer_primary,0.65,medium,12,waveRange|wavePower|surferAbility|equivalency,132,Extract structured manufacturer metadata
Pyzel,Radius Prime Round,7775,True,True,True,True,True,False,False,True,outline,True,False,False,manufacturer_primary,0.75,high,11,wavePower|surferAbility|equivalency,129,Curate equivalency only with explicit evidence
Pyzel,Radius Prime Squash,7774,True,True,True,True,True,False,False,True,outline,True,False,False,manufacturer_primary,0.75,high,11,wavePower|surferAbility|equivalency,129,Curate equivalency only with explicit evidence
Pyzel,Red Tiger,7778,True,True,True,True,False,False,False,True,outline|rail|construction,True,True,False,manufacturer_primary,0.65,medium,14,waveType|wavePower|surferAbility,132,Curate equivalency only with explicit evidence
Pyzel,Red Tiger XL,7779,True,True,True,True,False,False,True,True,outline|rail,True,True,False,manufacturer_primary,0.75,high,14,waveType|wavePower,130,Curate equivalency only with explicit evidence
Pyzel,Score Lord,7760,True,True,True,True,False,False,True,True,outline|rail|tail|fin,True,False,False,manufacturer_primary,0.75,high,18,waveType|wavePower|equivalency,136,Curate equivalency only with explicit evidence
Pyzel,Shadow,7796,True,False,False,False,False,False,False,True,rail|tail|construction,False,False,False,manufacturer_primary,0.35,low,11,primaryCategory|waveRange|waveType|wavePower|surferAbility|recommendationTags|equivalency,147,Extract structured manufacturer metadata
Pyzel,Shadow XL,7792,True,True,True,False,False,True,False,True,outline|tail,True,False,True,manufacturer_primary,0.55,medium,12,waveRange|waveType|surferAbility|equivalency,132,Extract structured manufacturer metadata
Pyzel,Tank,7800,True,True,True,False,False,False,False,True,outline,False,False,False,manufacturer_primary,0.45,low,8,waveRange|waveType|wavePower|surferAbility|recommendationTags|equivalency,132,Extract structured manufacturer metadata
Pyzel,Tiger Twin,7766,True,False,False,False,False,False,False,True,rail|tail|fin,True,False,False,manufacturer_primary,0.45,low,9,primaryCategory|waveRange|waveType|wavePower|surferAbility|equivalency,143,Extract structured manufacturer metadata
Pyzel,White Tiger,7780,True,True,True,False,False,True,False,True,outline|rail|tail,True,False,False,manufacturer_primary,0.65,medium,14,waveRange|waveType|surferAbility|equivalency,134,Extract structured manufacturer metadata
Pyzel,Wildcat,7783,True,True,True,False,False,False,False,True,outline|rail,True,False,False,manufacturer_primary,0.55,medium,10,waveRange|waveType|wavePower|surferAbility|equivalency,132,Extract structured manufacturer metadata
Rusty,1984,7904,True,False,False,False,False,False,False,True,rail,False,False,False,manufacturer_primary,0.35,low,6,primaryCategory|waveRange|waveType|wavePower|surferAbility|recommendationTags|equivalency,122,Extract structured manufacturer metadata
Rusty,419 Fish,7905,True,True,True,False,False,False,False,True,entry_rocker|rail,True,False,False,manufacturer_primary,0.55,medium,20,waveRange|waveType|wavePower|surferAbility|equivalency,122,Extract structured manufacturer metadata
Rusty,421 Fish,7906,True,False,False,False,True,False,True,True,fin,True,True,False,manufacturer_primary,0.65,medium,15,primaryCategory|waveRange|wavePower,123,Extract structured manufacturer metadata
Rusty,Bali Single,7907,True,False,False,False,False,False,False,True,rail,True,False,False,manufacturer_primary,0.45,low,9,primaryCategory|waveRange|waveType|wavePower|surferAbility|equivalency,123,Extract structured manufacturer metadata
Rusty,Barking Spider,7908,True,True,True,False,False,False,False,True,outline|rail,False,False,False,manufacturer_primary,0.45,low,10,waveRange|waveType|wavePower|surferAbility|recommendationTags|equivalency,114,Extract structured manufacturer metadata
Rusty,Big Cat,7909,True,False,False,False,False,False,False,True,rail,False,False,False,manufacturer_primary,0.35,low,9,primaryCategory|waveRange|waveType|wavePower|surferAbility|recommendationTags|equivalency,125,Extract structured manufacturer metadata
Rusty,Blackbird,7910,True,False,False,False,False,False,False,True,outline,False,True,False,manufacturer_primary,0.35,low,25,primaryCategory|waveRange|waveType|wavePower|surferAbility|recommendationTags,134,Extract structured manufacturer metadata
Rusty,Blade,7911,True,False,False,False,False,True,False,False,,False,False,False,manufacturer_primary,0.45,low,37,primaryCategory|waveRange|waveType|surferAbility|designMetadata|recommendationTags|equivalency,136,Extract structured manufacturer metadata
Rusty,D Min,7912,True,False,False,False,False,True,False,True,entry_rocker|rail|tail,False,False,False,manufacturer_primary,0.45,low,17,primaryCategory|waveRange|waveType|surferAbility|recommendationTags|equivalency,131,Extract structured manufacturer metadata
Rusty,Desert Island,7913,True,False,False,False,False,False,True,False,,False,False,False,manufacturer_primary,0.45,low,25,primaryCategory|waveRange|waveType|wavePower|designMetadata|recommendationTags|equivalency,136,Extract structured manufacturer metadata
Rusty,Dozer,7914,True,True,True,False,False,False,False,True,outline|rail,True,False,False,manufacturer_primary,0.55,medium,10,waveRange|waveType|wavePower|surferAbility|equivalency,112,Extract structured manufacturer metadata
Rusty,Dwart,7915,True,False,False,False,False,False,False,True,rail|fin,False,True,False,manufacturer_primary,0.35,low,36,primaryCategory|waveRange|waveType|wavePower|surferAbility|recommendationTags,164,Extract structured manufacturer metadata
Rusty,Dwart Too,7916,True,False,False,False,False,True,False,True,rail|tail,False,False,False,manufacturer_primary,0.35,low,13,primaryCategory|waveRange|waveType|surferAbility|recommendationTags|equivalency,127,Extract structured manufacturer metadata
Rusty,Egg,7917,True,False,False,False,False,False,False,False,,False,False,False,manufacturer_primary,0.35,low,19,primaryCategory|waveRange|waveType|wavePower|surferAbility|designMetadata|recommendationTags|equivalency,137,Extract structured manufacturer metadata
Rusty,Egg Not,7918,True,True,True,False,False,False,False,True,tail,False,False,False,manufacturer_primary,0.45,low,9,waveRange|waveType|wavePower|surferAbility|recommendationTags|equivalency,113,Extract structured manufacturer metadata
Rusty,El Dorado,7919,True,True,True,False,False,False,False,True,rail,False,False,False,manufacturer_primary,0.45,low,20,waveRange|waveType|wavePower|surferAbility|recommendationTags|equivalency,124,Extract structured manufacturer metadata
Rusty,Enough Said,7920,True,True,True,False,False,False,False,True,tail,True,False,False,manufacturer_primary,0.55,medium,9,waveRange|waveType|wavePower|surferAbility|equivalency,111,Extract structured manufacturer metadata
Rusty,Express,7921,False,False,False,False,False,False,False,False,,False,False,False,missing,0.25,low,13,manufacturerDescription|primaryCategory|waveRange|waveType|wavePower|surferAbility|designMetadata|recommendationTags|equivalency,141,Recover manufacturer description
Rusty,Fish Quatro,7922,True,False,False,False,False,False,False,True,outline|rail,False,False,False,manufacturer_primary,0.35,low,15,primaryCategory|waveRange|waveType|wavePower|surferAbility|recommendationTags|equivalency,131,Extract structured manufacturer metadata
Rusty,Hatchet,7923,True,True,True,False,False,False,False,True,outline|fin,True,False,False,manufacturer_primary,0.55,medium,21,waveRange|waveType|wavePower|surferAbility|equivalency,122,Extract structured manufacturer metadata
Rusty,Heckler,7924,True,False,False,False,False,False,False,True,outline,True,False,False,manufacturer_primary,0.45,low,14,primaryCategory|waveRange|waveType|wavePower|surferAbility|equivalency,128,Extract structured manufacturer metadata
Rusty,Hustler,7925,True,False,False,False,False,False,False,True,outline,True,False,False,manufacturer_primary,0.45,low,19,primaryCategory|waveRange|waveType|wavePower|surferAbility|equivalency,133,Extract structured manufacturer metadata
Rusty,Illuminati,7926,True,False,False,False,False,True,False,True,fin,True,False,False,manufacturer_primary,0.45,low,8,primaryCategory|waveRange|waveType|surferAbility|equivalency,120,Extract structured manufacturer metadata
Rusty,Keg,7927,True,True,True,False,True,False,False,False,,False,False,False,manufacturer_primary,0.55,medium,40,waveRange|wavePower|surferAbility|designMetadata|recommendationTags|equivalency,124,Extract structured manufacturer metadata
Rusty,Lowrider,7928,True,True,True,False,False,False,False,True,entry_rocker|exit_rocker|tail|fin,False,False,False,manufacturer_primary,0.45,low,17,waveRange|waveType|wavePower|surferAbility|recommendationTags|equivalency,121,Extract structured manufacturer metadata
Rusty,Mi Amigo,7929,True,True,True,False,False,False,False,True,rail,True,False,False,manufacturer_primary,0.55,medium,20,waveRange|waveType|wavePower|surferAbility|equivalency,122,Extract structured manufacturer metadata
Rusty,Mini Tanker,7930,True,False,False,False,False,False,True,False,,False,False,False,manufacturer_primary,0.45,low,19,primaryCategory|waveRange|waveType|wavePower|designMetadata|recommendationTags|equivalency,135,Extract structured manufacturer metadata
Rusty,Miso,7931,False,False,False,False,False,False,False,False,,False,False,False,missing,0.25,low,38,manufacturerDescription|primaryCategory|waveRange|waveType|wavePower|surferAbility|designMetadata|recommendationTags|equivalency,148,Recover manufacturer description
Rusty,Moby Fish,7932,True,False,False,False,False,False,True,True,outline|entry_rocker|exit_rocker|rail,False,True,False,manufacturer_primary,0.45,low,13,primaryCategory|waveRange|waveType|wavePower|recommendationTags,125,Extract structured manufacturer metadata
Rusty,Model 8,7933,True,False,False,False,True,False,False,False,,False,False,False,manufacturer_primary,0.45,low,16,primaryCategory|waveRange|wavePower|surferAbility|designMetadata|recommendationTags|equivalency,132,Extract structured manufacturer metadata
Rusty,Neil,7934,True,True,True,False,False,True,False,True,rail|tail,True,False,False,manufacturer_primary,0.55,medium,16,waveRange|waveType|surferAbility|equivalency,116,Extract structured manufacturer metadata
Rusty,New Traveler,7935,True,True,True,False,True,True,False,True,rail,False,False,False,manufacturer_primary,0.65,medium,21,waveRange|surferAbility|recommendationTags|equivalency,120,Extract structured manufacturer metadata
Rusty,Not So Moby Fish,7936,True,False,False,False,False,False,False,True,entry_rocker,False,False,False,manufacturer_primary,0.35,low,24,primaryCategory|waveRange|waveType|wavePower|surferAbility|recommendationTags|equivalency,136,Extract structured manufacturer metadata
Rusty,Panda,7937,True,False,False,False,False,False,False,True,outline|rail,False,False,False,manufacturer_primary,0.35,low,10,primaryCategory|waveRange|waveType|wavePower|surferAbility|recommendationTags|equivalency,126,Extract structured manufacturer metadata
Rusty,SD,7938,True,False,False,False,False,False,False,False,,False,False,False,manufacturer_primary,0.35,low,49,primaryCategory|waveRange|waveType|wavePower|surferAbility|designMetadata|recommendationTags|equivalency,138,Extract structured manufacturer metadata
Rusty,SD RT RE,7939,True,True,True,False,False,False,False,True,tail,True,False,False,manufacturer_primary,0.55,medium,5,waveRange|waveType|wavePower|surferAbility|equivalency,107,Extract structured manufacturer metadata
Rusty,Shiv,7940,True,True,True,False,True,False,False,True,rail,True,False,False,manufacturer_primary,0.65,medium,18,waveRange|wavePower|surferAbility|equivalency,118,Extract structured manufacturer metadata
Rusty,Sista Brotha,7941,True,False,False,False,False,False,False,True,outline|entry_rocker,False,False,False,manufacturer_primary,0.35,low,10,primaryCategory|waveRange|waveType|wavePower|surferAbility|recommendationTags|equivalency,126,Extract structured manufacturer metadata
Rusty,Slayer,7942,True,True,True,False,False,False,False,True,rail,True,False,False,manufacturer_primary,0.55,medium,17,waveRange|waveType|wavePower|surferAbility|equivalency,119,Extract structured manufacturer metadata
Rusty,Slayer 2,7943,True,True,True,False,False,False,False,False,,True,False,False,manufacturer_primary,0.55,medium,13,waveRange|waveType|wavePower|surferAbility|designMetadata|equivalency,117,Extract structured manufacturer metadata
Rusty,Smoothie,7944,False,False,False,False,False,False,False,False,,False,False,False,missing,0.25,low,12,manufacturerDescription|primaryCategory|waveRange|waveType|wavePower|surferAbility|designMetadata|recommendationTags|equivalency,140,Recover manufacturer description
Rusty,So Fuunnn,7945,True,False,False,False,False,False,True,False,,False,False,False,manufacturer_primary,0.45,low,15,primaryCategory|waveRange|waveType|wavePower|designMetadata|recommendationTags|equivalency,131,Extract structured manufacturer metadata
Rusty,The Deuce,7946,True,False,False,False,False,False,False,True,rail|fin,True,False,False,manufacturer_primary,0.45,low,21,primaryCategory|waveRange|waveType|wavePower|surferAbility|equivalency,134,Extract structured manufacturer metadata
Rusty,The Rooster,7947,True,False,False,False,False,True,False,True,outline,False,True,False,manufacturer_primary,0.35,low,11,primaryCategory|waveRange|waveType|surferAbility|recommendationTags,123,Extract structured manufacturer metadata
Rusty,Underdog,7948,True,False,False,False,False,True,False,False,,True,False,False,manufacturer_primary,0.55,medium,28,primaryCategory|waveRange|waveType|surferAbility|designMetadata|equivalency,134,Extract structured manufacturer metadata
Rusty,Utility,7949,True,False,False,False,False,False,False,True,fin,True,False,False,manufacturer_primary,0.45,low,10,primaryCategory|waveRange|waveType|wavePower|surferAbility|equivalency,124,Extract structured manufacturer metadata
Rusty,What,7950,True,True,True,False,False,False,False,True,rail,True,False,False,manufacturer_primary,0.55,medium,50,waveRange|waveType|wavePower|surferAbility|equivalency,122,Extract structured manufacturer metadata
Rusty,Yeti,7951,True,False,False,False,False,False,False,True,outline|rail,False,False,False,manufacturer_primary,0.35,low,9,primaryCategory|waveRange|waveType|wavePower|surferAbility|recommendationTags|equivalency,125,Extract structured manufacturer metadata
Rusty,Zeppelin,7952,True,False,False,False,False,False,False,True,outline|tail,False,False,False,manufacturer_primary,0.35,low,20,primaryCategory|waveRange|waveType|wavePower|surferAbility|recommendationTags|equivalency,136,Extract structured manufacturer metadata
Sharp Eye,#77,8019,True,True,True,False,False,False,True,True,outline|exit_rocker|rail|fin,True,False,False,manufacturer_primary,0.65,medium,23,waveRange|waveType|wavePower|equivalency,140,Extract structured manufacturer metadata
Sharp Eye,Cheat Code,8020,True,True,True,False,False,False,False,True,outline|entry_rocker|exit_rocker|rail|fin,True,False,False,manufacturer_primary,0.55,medium,17,waveRange|waveType|wavePower|surferAbility|equivalency,139,Extract structured manufacturer metadata
Sharp Eye,Disco,8021,True,True,True,False,False,True,False,True,outline|entry_rocker|rail|fin,True,False,False,manufacturer_primary,0.55,medium,16,waveRange|waveType|surferAbility|equivalency,136,Extract structured manufacturer metadata
Sharp Eye,Disco II,8022,True,True,True,False,False,True,False,True,outline|entry_rocker|rail|fin,True,False,False,manufacturer_primary,0.55,medium,12,waveRange|waveType|surferAbility|equivalency,132,Extract structured manufacturer metadata
Sharp Eye,Disco Inferno,8023,True,True,True,False,False,True,False,True,outline|entry_rocker|rail|fin,True,False,False,manufacturer_primary,0.55,medium,16,waveRange|waveType|surferAbility|equivalency,136,Extract structured manufacturer metadata
Sharp Eye,File Fifty,8024,True,True,True,False,False,False,True,True,outline|exit_rocker|rail|fin,True,False,False,manufacturer_primary,0.65,medium,23,waveRange|waveType|wavePower|equivalency,140,Extract structured manufacturer metadata
Sharp Eye,HT2,8025,True,True,True,False,False,True,False,True,outline|entry_rocker|exit_rocker|rail|fin,True,False,False,manufacturer_primary,0.55,medium,28,waveRange|waveType|surferAbility|equivalency,140,Extract structured manufacturer metadata
Sharp Eye,HT2.5,8026,True,True,True,False,False,True,False,True,outline|entry_rocker|exit_rocker|rail|fin,True,True,False,manufacturer_primary,0.55,medium,20,waveRange|waveType|surferAbility,138,Extract structured manufacturer metadata
Sharp Eye,Holy Toledo,8027,True,True,True,False,False,False,True,True,outline|entry_rocker|exit_rocker|rail|tail|fin,True,False,True,manufacturer_primary,0.65,medium,20,waveRange|waveType|wavePower|equivalency,140,Extract structured manufacturer metadata
Sharp Eye,Inferno 72,8028,True,True,True,False,False,True,True,True,outline|entry_rocker|exit_rocker|rail|fin,True,False,True,manufacturer_primary,0.55,medium,39,waveRange|waveType|equivalency,168,Extract structured manufacturer metadata
Sharp Eye,Inferno FT,8029,True,True,True,False,False,False,False,True,outline|fin,True,True,False,manufacturer_primary,0.55,medium,22,waveRange|waveType|wavePower|surferAbility,140,Extract structured manufacturer metadata
Sharp Eye,Maguro,8030,True,False,False,False,False,True,False,True,outline|rail|fin|construction,False,False,True,manufacturer_primary,0.45,low,9,primaryCategory|waveRange|waveType|surferAbility|recommendationTags|equivalency,143,Extract structured manufacturer metadata
Sharp Eye,Modern 2,8031,True,False,False,False,False,True,False,True,outline|entry_rocker|rail|fin,False,False,False,manufacturer_primary,0.35,low,8,primaryCategory|waveRange|waveType|surferAbility|recommendationTags|equivalency,142,Extract structured manufacturer metadata
Sharp Eye,Modern 2.5,8032,True,False,False,False,False,True,False,True,outline|entry_rocker|rail|fin,False,False,False,manufacturer_primary,0.35,low,9,primaryCategory|waveRange|waveType|surferAbility|recommendationTags|equivalency,143,Extract structured manufacturer metadata
Sharp Eye,Okay,8033,True,True,True,False,False,False,True,True,outline|exit_rocker|rail|fin,True,True,False,manufacturer_primary,0.65,medium,20,waveRange|waveType|wavePower,138,Extract structured manufacturer metadata
Sharp Eye,Radar,8034,True,False,False,True,False,True,False,True,outline|entry_rocker|rail|fin,True,False,False,manufacturer_primary,0.65,medium,15,primaryCategory|waveType|surferAbility|equivalency,145,Review deterministic classification
Sharp Eye,SB-1,8035,True,True,True,False,False,True,False,True,outline|entry_rocker|exit_rocker|rail|fin,True,True,False,manufacturer_primary,0.55,medium,15,waveRange|waveType|surferAbility,133,Extract structured manufacturer metadata
Sharp Eye,Storms,8036,True,True,True,False,False,True,False,True,outline|entry_rocker|exit_rocker|rail|fin,True,True,False,manufacturer_primary,0.55,medium,31,waveRange|waveType|surferAbility,138,Extract structured manufacturer metadata
Sharp Eye,Synergy,8037,True,True,True,True,False,False,True,True,outline|exit_rocker|rail|fin,True,True,False,manufacturer_primary,0.75,high,42,waveType|wavePower,136,Curate equivalency only with explicit evidence
Sharp Eye,Zipper,8038,True,False,False,False,False,True,False,True,outline|entry_rocker|rail|fin,False,False,False,manufacturer_primary,0.35,low,10,primaryCategory|waveRange|waveType|surferAbility|recommendationTags|equivalency,144,Extract structured manufacturer metadata
Simon Anderson,5 Spark,8069,True,False,False,False,False,False,False,True,fin,False,False,False,manufacturer_primary,0.35,low,12,primaryCategory|waveRange|waveType|wavePower|surferAbility|recommendationTags|equivalency,108,Extract structured manufacturer metadata
Simon Anderson,Alley,8070,True,False,False,False,False,False,False,True,rail,False,False,False,manufacturer_primary,0.35,low,11,primaryCategory|waveRange|waveType|wavePower|surferAbility|recommendationTags|equivalency,107,Extract structured manufacturer metadata
Simon Anderson,Alley Grom,8071,True,False,False,False,False,False,False,False,,True,False,False,manufacturer_primary,0.45,low,11,primaryCategory|waveRange|waveType|wavePower|surferAbility|designMetadata|equivalency,107,Extract structured manufacturer metadata
Simon Anderson,Big S,8072,True,False,False,False,False,False,False,False,,True,False,False,manufacturer_primary,0.45,low,6,primaryCategory|waveRange|waveType|wavePower|surferAbility|designMetadata|equivalency,102,Extract structured manufacturer metadata
Simon Anderson,DSC & DSC VEE,8084,True,False,False,False,False,False,False,False,,True,False,False,manufacturer_primary,0.35,low,17,primaryCategory|waveRange|waveType|wavePower|surferAbility|designMetadata|equivalency,113,Extract structured manufacturer metadata
Simon Anderson,DTS,8073,True,False,False,False,False,False,False,True,rail,False,False,False,manufacturer_primary,0.35,low,10,primaryCategory|waveRange|waveType|wavePower|surferAbility|recommendationTags|equivalency,106,Extract structured manufacturer metadata
Simon Anderson,Early Bird,8074,True,True,True,False,False,False,False,False,,True,False,False,manufacturer_primary,0.45,low,12,waveRange|waveType|wavePower|surferAbility|designMetadata|equivalency,96,Extract structured manufacturer metadata
Simon Anderson,Face Dancer,8085,True,False,False,False,False,False,False,True,fin,False,False,False,manufacturer_primary,0.25,low,21,primaryCategory|waveRange|waveType|wavePower|surferAbility|recommendationTags|equivalency,116,Extract structured manufacturer metadata
Simon Anderson,Face Dancer Step Up,8075,True,False,False,True,False,False,False,True,rail|fin,False,False,False,manufacturer_primary,0.45,low,9,primaryCategory|waveType|wavePower|surferAbility|recommendationTags|equivalency,103,Review deterministic classification
Simon Anderson,Fusion,8076,True,True,True,False,False,False,False,True,rail,True,False,False,manufacturer_primary,0.45,low,15,waveRange|waveType|wavePower|surferAbility|equivalency,97,Extract structured manufacturer metadata
Simon Anderson,Mollusc,8087,True,False,False,False,False,False,False,False,,False,False,False,manufacturer_primary,0.25,low,8,primaryCategory|waveRange|waveType|wavePower|surferAbility|designMetadata|recommendationTags|equivalency,106,Extract structured manufacturer metadata
Simon Anderson,Mollusc Robo,8086,True,False,False,False,False,False,False,False,,False,False,False,manufacturer_primary,0.25,low,8,primaryCategory|waveRange|waveType|wavePower|surferAbility|designMetadata|recommendationTags|equivalency,106,Extract structured manufacturer metadata
Simon Anderson,Nomad,8077,True,False,False,False,False,False,False,False,,False,False,False,manufacturer_primary,0.35,low,10,primaryCategory|waveRange|waveType|wavePower|surferAbility|designMetadata|recommendationTags|equivalency,108,Extract structured manufacturer metadata
Simon Anderson,Nxfc,8088,True,False,False,False,False,False,False,False,,True,False,False,manufacturer_primary,0.35,low,13,primaryCategory|waveRange|waveType|wavePower|surferAbility|designMetadata|equivalency,109,Extract structured manufacturer metadata
Simon Anderson,SXE3,8080,True,True,True,False,False,True,False,False,,True,False,False,manufacturer_primary,0.55,medium,12,waveRange|waveType|surferAbility|designMetadata|equivalency,94,Extract structured manufacturer metadata
Simon Anderson,Spudnick,8078,True,True,True,False,False,False,False,True,fin,False,False,False,manufacturer_primary,0.35,low,9,waveRange|waveType|wavePower|surferAbility|recommendationTags|equivalency,93,Extract structured manufacturer metadata
Simon Anderson,Spudster,8079,True,True,True,False,False,False,False,True,fin,True,False,False,manufacturer_primary,0.45,low,9,waveRange|waveType|wavePower|surferAbility|equivalency,91,Extract structured manufacturer metadata
Simon Anderson,T&T,8082,True,False,False,False,False,False,False,False,,False,False,False,manufacturer_primary,0.35,low,9,primaryCategory|waveRange|waveType|wavePower|surferAbility|designMetadata|recommendationTags|equivalency,107,Extract structured manufacturer metadata
